categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,risk_level,categorical_13,categorical_14,categorical_15,categorical_16,categorical_17,ln(1 + amount),categorical_18,categorical_19,categorical_20,categorical_21,categorical_22,categorical_23,categorical_24,categorical_25,categorical_26,month,categorical_27,fraud_label
0,376,7,4,2,0,0,139,0,1,5,0,100.0,3,2,0,6,1,2.412,0,0,31,32,1,16,23,0,5,9,117,0
0,289,6,0,0,1,3,139,0,0,0,0,100.0,3,4,1,2,3,2.773,3,1,9,10,0,18,44,13,17,4,117,0
0,240,6,0,0,1,3,93,0,0,0,0,1.0,3,4,1,8,3,1.254,1,1,9,32,0,13,41,25,29,7,79,0
0,315,6,0,0,1,5,138,0,0,0,0,1.0,3,4,0,2,3,3.324,0,1,14,21,0,14,40,37,28,9,35,0
3,279,2,0,0,1,8,139,0,0,0,0,63.0,3,4,0,8,3,1.993,3,1,9,32,0,22,44,13,9,8,34,0
0,335,7,5,2,2,6,135,0,1,5,0,1.0,3,0,0,6,1,3.137,0,0,31,32,1,6,11,29,11,11,34,0
0,381,3,0,0,1,3,139,0,0,0,1,19.0,3,4,0,8,3,3.115,0,1,31,32,0,22,52,19,19,10,117,0
0,295,7,5,2,0,6,64,0,1,5,0,1.0,3,2,1,6,1,1.892,0,0,31,32,1,12,3,10,23,1,35,0
0,249,6,0,0,2,5,139,0,0,0,0,1.0,3,4,0,8,3,6.414,0,1,9,32,0,12,43,18,16,3,94,0
0,404,8,5,2,2,6,30,0,0,1,1,1.0,3,1,0,6,4,4.1,0,0,31,32,1,2,36,15,11,4,94,0
0,396,7,5,2,0,6,138,0,1,5,0,100.0,3,0,0,6,1,5.09,0,0,31,32,1,5,35,34,16,11,117,0
0,251,6,0,0,1,5,139,0,0,0,1,100.0,3,4,0,8,3,3.139,0,1,9,32,1,17,30,7,28,1,79,0
0,240,6,0,0,1,3,17,0,0,0,0,1.0,3,4,0,3,3,2.805,0,1,12,14,0,6,45,16,9,7,79,0
0,198,7,1,0,2,8,139,0,1,0,0,100.0,2,4,0,1,1,4.45,0,0,31,32,0,5,21,15,15,11,117,0
3,251,7,5,2,2,2,138,0,1,5,0,1.0,3,0,0,6,1,1.644,0,0,31,32,1,11,58,32,22,9,34,0
0,263,6,0,0,2,6,139,0,0,0,0,1.0,3,4,0,3,3,3.025,0,0,9,14,0,11,3,55,21,2,79,0
0,263,6,0,0,1,8,139,0,0,0,0,1.0,3,4,0,8,3,3.422,0,1,9,32,0,15,59,24,19,11,143,0
0,240,9,1,0,0,6,17,0,1,0,0,1.0,3,4,1,1,1,4.92,0,0,31,32,0,7,32,47,23,5,117,0
3,237,6,0,0,2,7,139,0,0,0,0,1.0,3,4,0,1,3,6.254,0,0,31,32,0,10,15,18,21,2,35,0
0,301,9,0,0,1,3,25,0,0,0,0,1.0,3,4,0,3,3,3.492,0,1,9,18,0,13,2,49,1,5,94,0
0,250,6,0,0,1,3,93,0,0,0,0,1.0,3,4,0,3,3,3.42,0,1,9,14,0,6,11,7,26,5,79,0
0,295,7,5,2,2,6,139,0,1,5,0,1.0,2,4,0,6,1,3.322,0,0,31,32,1,15,36,29,9,3,143,0
0,240,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,8,3,2.762,0,1,9,32,0,12,52,28,21,10,79,0
0,237,6,0,0,1,3,139,0,0,0,0,1.0,5,4,0,3,3,2.234,0,1,9,14,0,7,19,22,24,3,143,0
3,251,2,0,0,1,2,139,0,0,0,1,33.0,3,4,0,8,3,2.137,0,1,9,32,1,9,37,53,17,8,34,0
0,206,6,0,1,1,3,93,0,0,0,0,1.0,3,4,0,2,3,3.111,0,1,8,21,0,6,11,50,7,1,94,0
0,274,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,2.535,3,0,31,32,1,10,36,43,25,11,79,0
0,419,9,0,0,2,1,138,0,0,0,0,1.0,3,4,1,3,3,1.195,0,1,9,14,0,21,2,22,25,9,35,0
0,279,6,0,0,1,3,138,0,0,0,0,1.0,3,4,0,3,3,2.982,0,1,9,8,0,6,44,45,27,8,79,0
0,294,5,1,0,0,6,139,4,1,0,0,1.0,2,4,1,1,2,6.242,0,0,31,32,0,10,12,30,2,4,117,0
3,288,3,0,0,1,7,139,0,0,0,0,17.0,3,4,0,1,3,1.034,0,1,31,32,0,15,46,7,2,7,35,0
0,250,2,0,0,1,5,93,0,0,0,0,44.0,3,4,0,2,3,1.457,0,1,9,25,0,15,38,54,17,5,94,0
3,281,7,5,2,0,0,25,0,1,5,0,1.0,3,0,0,6,1,1.178,0,0,31,32,1,15,51,38,3,11,35,0
0,294,7,5,2,2,0,139,0,1,5,0,1.0,3,4,0,6,1,4.066,0,0,31,32,1,10,7,52,0,4,117,0
0,293,7,5,2,2,1,139,0,1,5,0,1.0,3,0,0,6,1,3.117,0,0,31,32,1,14,27,8,0,10,35,0
0,281,6,0,1,1,3,138,0,0,0,1,1.0,3,4,0,3,3,2.346,0,1,9,21,1,6,23,57,20,4,79,0
0,393,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,3.688,0,1,9,14,0,14,23,55,21,3,35,0
0,333,7,3,3,2,6,139,0,1,0,0,1.0,2,4,0,1,1,6.582,0,0,31,32,0,0,31,20,30,6,94,0
0,279,6,0,0,1,3,25,0,0,0,0,35.0,3,4,0,3,3,2.594,0,1,9,18,0,12,29,8,19,2,94,0
0,233,6,0,0,1,5,93,0,0,0,0,1.0,3,4,0,2,3,3.154,0,1,9,25,0,22,23,52,18,4,94,0
0,279,2,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,1.753,0,1,16,17,0,21,0,55,18,11,79,0
0,326,6,0,0,1,5,135,0,0,0,1,1.0,3,4,0,8,3,5.574,0,1,4,32,1,0,1,7,13,1,94,0
0,281,6,0,0,0,5,131,0,1,0,0,100.0,3,4,0,9,1,1.2,0,1,9,32,0,10,41,30,10,9,34,0
3,184,7,5,2,2,6,30,0,1,5,0,33.0,3,0,0,6,1,1.319,0,0,31,32,1,10,7,15,5,11,79,0
0,404,7,5,2,0,6,64,0,1,5,0,1.0,3,2,0,6,1,4.156,0,0,31,32,1,6,17,8,21,3,94,0
0,326,6,0,1,1,5,123,0,0,0,1,46.0,3,4,0,2,3,4.08,0,1,16,20,0,8,22,42,20,3,117,0
0,281,4,0,0,1,5,139,0,0,0,1,47.0,3,4,0,8,4,1.403,0,1,9,32,0,18,0,18,1,10,79,0
0,8,7,1,3,2,0,139,0,1,0,0,1.0,2,0,0,1,1,6.133,0,0,31,32,0,0,0,15,18,9,143,0
0,245,6,0,0,1,3,106,0,0,0,0,1.0,3,4,0,3,3,3.69,0,1,14,21,1,1,35,9,8,1,94,0
0,273,7,5,2,2,1,17,0,1,5,0,1.0,3,0,0,6,1,2.33,0,0,31,32,1,3,13,9,6,7,79,0
0,281,6,0,0,1,2,139,0,0,2,0,1.0,3,4,1,8,3,0.683,0,1,9,32,0,6,20,25,27,2,79,0
0,279,6,0,0,1,8,139,0,0,1,0,1.0,3,4,0,2,3,2.32,0,1,9,17,0,12,57,15,18,10,79,0
0,310,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,2.078,0,0,31,32,1,17,40,45,11,5,94,0
3,281,7,4,0,0,2,139,0,1,0,1,100.0,3,4,0,9,4,1.408,0,0,31,32,1,2,53,31,9,9,79,0
0,383,2,0,0,1,8,139,0,0,0,0,100.0,2,4,0,8,3,4.402,0,1,31,32,0,0,25,0,30,10,94,0
0,274,6,0,0,1,5,139,0,0,0,1,84.0,3,4,0,8,3,1.588,0,1,1,32,0,21,38,33,25,3,94,0
0,240,9,0,0,1,3,106,0,0,0,0,47.0,3,4,0,3,3,3.967,0,1,16,14,0,1,38,0,30,11,79,0
0,281,2,0,0,1,5,139,0,0,0,1,30.0,3,4,0,2,3,3.453,0,1,9,10,0,16,45,36,16,10,94,0
0,288,6,0,0,1,8,139,0,0,0,1,100.0,3,4,0,2,3,1.801,0,1,9,10,0,6,16,42,27,6,79,0
0,281,7,0,1,2,5,139,0,0,5,0,1.0,3,4,0,2,3,5.46,0,1,31,10,1,17,51,12,3,11,117,0
0,326,10,0,1,1,8,123,1,0,0,1,1.0,3,4,0,2,0,5.88,3,1,16,20,1,5,51,42,26,8,117,0
0,235,6,0,0,2,5,139,0,0,0,0,48.0,3,4,0,2,3,2.523,0,1,9,10,0,16,58,41,16,9,79,0
0,294,6,0,0,1,8,139,0,0,0,0,19.0,3,4,0,2,3,1.459,0,1,9,18,0,18,52,11,23,1,94,0
0,198,6,0,0,2,6,68,0,0,2,0,1.0,3,4,0,3,3,0.673,0,0,31,14,1,11,20,12,9,10,94,0
0,276,7,5,2,2,6,71,0,1,5,0,1.0,3,0,0,6,1,3.46,0,0,31,32,1,2,18,34,16,9,117,0
0,404,8,5,2,1,0,68,0,1,5,1,55.0,3,4,0,6,4,3.738,0,0,9,32,1,9,41,1,1,2,94,0
0,279,6,0,1,1,3,138,2,0,0,1,1.0,3,4,1,2,3,5.23,0,1,9,25,0,3,35,2,11,2,94,0
3,396,6,0,0,2,7,90,0,0,0,1,100.0,3,4,0,8,3,5.79,0,0,4,32,1,13,43,15,24,4,79,0
0,326,8,5,2,1,6,30,0,1,5,0,64.0,3,4,0,6,4,2.688,0,0,1,32,1,21,26,16,11,1,94,0
0,301,3,1,0,1,1,139,0,1,0,0,1.0,2,4,0,1,1,5.367,0,1,31,32,0,13,19,33,18,3,143,0
0,318,6,0,0,1,5,51,0,0,0,0,1.0,3,4,0,2,3,8.28,0,1,9,25,0,13,41,22,3,9,94,0
0,240,6,0,0,1,3,62,0,0,0,0,1.0,3,4,0,3,3,2.168,0,1,14,14,0,22,59,5,23,5,79,0
0,309,7,1,0,0,0,139,0,1,0,0,100.0,2,4,0,1,1,4.84,0,0,31,32,0,16,15,2,2,11,117,0
0,229,10,0,0,1,5,139,0,0,0,1,100.0,3,4,1,2,3,4.87,0,1,9,25,1,0,29,6,1,6,94,0
0,281,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,2.13,0,1,14,14,0,23,40,23,9,6,79,0
0,315,6,0,0,2,5,138,0,0,0,0,1.0,3,4,1,3,3,5.418,0,1,9,21,1,4,39,57,21,2,35,0
0,279,6,0,0,1,8,64,0,0,0,1,92.0,3,4,0,2,3,2.994,0,1,9,10,0,6,20,16,16,2,94,0
3,393,7,5,2,1,3,93,0,1,5,1,100.0,3,0,1,6,1,2.604,0,1,31,32,1,14,21,30,10,10,31,0
0,182,6,2,0,2,0,139,0,1,0,0,1.0,2,4,0,1,1,4.527,0,0,31,32,0,15,15,46,20,4,79,0
0,281,7,5,0,1,5,139,0,1,0,1,100.0,3,4,0,8,1,1.968,0,0,1,32,1,12,36,36,11,11,94,0
0,281,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,2.29,0,1,9,10,0,7,37,15,0,7,117,0
3,276,7,4,2,2,0,139,0,1,5,0,1.0,3,0,1,6,1,4.73,0,0,31,32,1,19,2,48,16,2,79,0
0,261,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,3.004,0,1,9,25,0,17,1,24,23,4,94,0
0,309,7,2,0,2,7,139,0,1,0,0,19.0,3,4,0,1,1,9.06,0,0,31,32,0,16,48,3,27,7,143,0
3,279,9,0,0,1,3,139,0,0,2,0,1.0,3,4,0,2,3,0.722,0,1,9,14,1,14,29,37,12,6,79,0
0,240,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,3.023,0,1,9,25,1,19,55,11,14,7,34,0
0,301,7,5,2,0,6,139,0,1,5,0,95.0,3,2,0,6,1,3.666,0,0,31,32,1,5,13,51,2,8,94,0
0,202,7,1,3,0,6,139,0,1,0,0,24.0,2,4,1,1,1,1.251,3,0,31,32,1,13,23,30,17,4,143,0
0,333,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,2,3,4.293,0,1,16,10,0,6,37,35,12,5,94,0
0,289,6,0,0,1,5,139,0,0,7,1,54.0,3,4,0,2,3,2.871,0,1,9,10,0,10,7,37,6,6,79,0
0,360,7,1,3,2,6,139,0,1,0,0,100.0,2,4,0,1,1,7.984,0,0,31,32,0,14,18,34,27,6,141,0
0,367,7,5,2,0,0,139,0,1,5,0,100.0,3,0,0,6,1,4.53,0,0,31,32,1,6,15,33,15,6,79,0
0,240,2,0,0,1,3,139,0,0,0,0,1.0,3,4,0,3,3,5.043,0,1,9,14,0,7,1,12,29,3,79,0
0,281,6,0,0,1,8,131,0,0,0,0,36.0,3,0,0,2,3,2.713,3,1,9,31,0,12,13,7,2,2,94,0
0,309,7,4,0,0,6,139,0,1,0,0,100.0,2,0,0,1,1,2.418,0,0,31,32,1,7,24,36,2,7,143,0
3,250,6,0,0,1,8,93,0,0,0,0,1.0,3,4,0,2,3,1.982,1,1,9,10,0,6,37,35,18,4,94,0
0,303,5,1,0,0,6,13,4,1,0,0,100.0,3,4,0,2,2,4.96,0,0,9,32,1,5,46,25,9,4,94,0
0,319,8,0,2,2,0,111,0,0,5,0,1.0,3,4,0,6,3,1.255,0,0,31,25,1,9,46,57,2,2,94,0
0,383,5,1,0,2,6,139,4,1,0,0,1.0,3,4,0,1,2,6.26,0,0,31,32,2,9,17,46,10,6,117,0
0,357,6,0,0,1,3,68,0,0,0,0,1.0,3,4,1,2,3,3.736,0,0,31,21,0,12,32,17,19,7,117,0
0,392,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,2.748,0,0,31,32,1,21,51,20,22,11,117,0
0,245,10,0,0,1,2,93,1,0,0,0,100.0,3,4,0,2,0,1.382,0,0,9,30,1,6,13,9,0,6,94,0
0,406,6,0,0,1,2,43,0,0,0,1,1.0,3,4,0,8,3,3.383,0,1,31,32,0,22,18,20,13,5,94,0
0,262,6,0,0,1,3,138,0,0,0,0,1.0,3,4,0,3,3,2.32,3,1,9,14,0,7,45,22,8,4,79,0
0,279,6,0,0,1,3,93,0,0,0,0,1.0,3,4,0,3,3,2.85,0,1,9,17,0,15,58,55,7,2,79,0
0,182,7,4,0,2,4,139,0,1,5,0,20.0,3,4,0,6,4,1.141,0,0,31,32,1,19,52,46,13,7,34,0
0,280,2,0,0,1,2,139,0,0,0,1,100.0,3,4,0,2,3,2.574,0,0,9,10,0,12,4,9,17,7,94,0
0,250,2,0,0,2,2,139,0,0,0,1,23.0,3,4,0,8,3,4.0,0,1,9,32,0,18,28,16,3,7,79,0
0,240,9,0,0,2,3,139,0,0,0,0,100.0,3,4,0,1,3,3.764,0,0,31,32,0,7,48,43,28,10,117,0
0,198,7,5,2,0,6,139,0,1,5,0,1.0,2,4,0,1,1,6.594,0,0,31,32,0,14,43,43,21,10,143,0
0,281,2,0,0,0,4,139,0,0,0,0,1.0,3,4,0,8,3,2.107,0,1,9,32,0,9,55,57,4,7,94,0
0,236,2,0,0,1,9,17,0,0,0,1,1.0,3,4,0,2,3,3.037,0,1,12,25,0,9,13,57,23,1,94,0
0,279,6,0,0,1,9,139,0,0,0,1,48.0,3,4,0,8,3,3.076,0,1,9,32,0,16,47,21,6,3,79,0
0,198,9,3,0,1,8,139,0,1,0,0,12.0,2,4,0,1,1,5.97,3,0,31,32,0,8,32,36,25,8,117,0
0,437,7,5,2,2,7,139,0,1,5,0,1.0,3,2,0,6,1,0.367,0,1,31,32,1,9,12,8,5,6,94,0
0,315,6,0,0,1,0,126,0,0,0,0,1.0,3,4,0,2,3,4.13,3,0,9,25,0,4,23,50,14,4,117,0
0,404,6,0,0,0,0,64,0,0,5,0,1.0,3,2,0,2,3,3.883,0,0,14,6,1,9,8,21,10,8,35,0
0,281,2,0,0,1,3,17,0,0,0,1,1.0,3,4,0,8,3,2.002,0,1,5,32,0,10,17,10,18,7,35,0
3,251,6,0,0,1,5,139,0,0,0,0,66.0,3,4,0,2,3,5.26,0,1,9,14,1,18,10,48,1,4,34,0
0,240,1,0,0,2,2,123,3,0,0,0,63.0,3,4,0,2,4,4.035,0,0,9,10,0,4,31,52,17,1,94,0
3,273,9,1,0,0,3,25,0,1,0,0,1.0,3,4,0,1,1,3.977,3,0,31,32,0,10,52,47,17,8,117,0
0,279,2,0,0,1,3,25,0,0,0,0,1.0,3,4,0,3,3,4.41,0,1,9,14,0,10,26,55,8,6,79,0
3,184,6,0,0,2,4,106,0,0,2,0,1.0,3,4,0,3,3,2.207,3,1,16,14,0,6,23,51,19,6,34,0
0,279,6,0,0,1,3,93,0,0,0,0,1.0,3,4,0,2,3,3.133,0,1,9,21,0,17,0,47,17,9,79,0
0,309,7,4,3,2,0,71,0,1,0,0,1.0,3,4,1,1,1,2.68,0,0,31,32,2,4,21,36,5,11,35,0
0,240,6,0,0,1,5,8,0,0,0,0,58.0,3,4,0,2,3,2.537,3,1,9,18,0,16,19,11,23,7,94,0
0,182,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,0.9375,0,1,9,14,0,20,11,38,6,4,35,0
0,19,7,1,3,2,5,139,0,1,0,0,1.0,2,4,0,1,1,4.6,0,0,31,32,0,2,18,40,15,11,79,0
0,338,2,0,0,1,3,25,0,0,0,1,1.0,3,4,0,3,4,1.856,0,1,9,4,0,10,2,41,11,8,117,0
0,184,7,5,2,0,6,138,0,1,5,0,100.0,3,0,1,6,1,3.598,0,0,31,32,1,9,15,41,24,9,94,0
0,251,6,0,1,1,5,93,0,0,0,1,1.0,3,4,0,3,3,0.9873,0,1,9,14,1,18,0,11,22,8,94,0
0,240,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,4.03,0,1,9,10,0,6,48,17,29,7,94,0
0,261,6,0,0,1,3,106,0,0,0,0,36.0,3,4,0,3,3,0.1157,0,1,12,21,0,10,25,51,0,8,79,0
0,326,10,0,0,2,8,100,1,0,0,0,1.0,3,4,0,2,0,5.117,0,1,9,20,1,0,37,40,14,5,94,0
0,326,10,0,1,1,2,125,1,0,1,1,1.0,3,4,1,2,0,4.395,0,1,9,20,1,2,45,7,9,11,34,0
0,240,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,6.965,0,1,10,21,0,9,25,48,2,6,117,0
0,333,7,1,2,2,6,135,0,1,0,0,1.0,4,0,0,1,1,2.596,0,0,31,32,2,8,37,36,13,10,117,0
0,326,10,0,1,1,5,139,1,0,1,1,1.0,3,4,0,8,0,4.66,0,1,9,32,1,14,7,9,1,3,117,0
3,279,2,0,0,1,7,139,0,0,0,1,13.0,3,4,0,8,3,3.402,0,1,9,32,0,18,44,3,7,10,35,0
3,333,7,3,0,2,3,139,0,1,0,0,1.0,2,4,0,1,1,4.793,0,1,31,32,0,8,4,9,25,2,143,0
0,182,7,4,3,2,6,139,0,1,0,0,1.0,3,4,0,1,1,5.355,0,0,31,32,2,15,36,56,26,5,35,0
0,279,6,0,0,1,3,54,0,0,0,0,1.0,3,4,0,2,3,1.84,3,1,14,25,0,17,38,44,29,3,79,0
0,279,6,0,0,1,8,17,0,0,0,0,36.0,3,4,0,2,3,1.763,0,1,9,18,0,7,50,31,8,11,94,0
0,319,6,0,0,1,3,139,0,0,0,0,100.0,3,4,0,8,3,3.617,0,0,9,32,0,19,56,19,15,5,117,0
0,324,6,0,0,2,6,139,0,0,7,1,1.0,3,4,0,2,3,3.967,0,0,13,10,1,13,35,32,6,10,154,0
0,279,6,0,0,1,8,139,0,0,0,0,1.0,3,4,1,2,3,2.344,3,1,9,25,0,9,25,32,18,6,79,0
0,324,7,5,2,0,3,79,0,1,5,0,14.0,3,0,0,6,1,1.958,0,1,31,32,1,13,16,34,0,9,94,0
0,245,7,5,2,2,6,135,0,1,5,0,100.0,3,0,0,6,1,3.14,0,0,31,32,1,21,5,6,18,5,79,0
0,251,6,0,0,1,8,139,0,0,0,1,31.0,3,4,0,2,3,2.838,0,1,9,10,1,11,38,32,19,5,117,0
0,281,6,0,0,1,3,17,0,0,0,0,100.0,3,4,0,2,3,1.635,0,1,9,10,0,12,30,23,15,7,117,0
0,281,6,0,0,1,5,17,0,0,0,0,64.0,3,4,0,2,3,1.474,0,1,9,27,0,10,13,47,21,3,35,0
0,236,7,0,0,2,2,17,0,1,0,0,100.0,3,4,0,6,4,0.827,0,1,31,32,1,20,35,18,22,8,79,0
3,281,2,0,0,1,3,139,0,0,2,1,58.0,3,4,0,8,3,0.761,0,1,1,32,0,19,39,52,0,10,34,0
3,383,7,1,0,0,2,139,0,1,0,1,100.0,2,4,0,1,1,1.162,0,0,31,32,0,9,17,30,2,3,143,0
0,419,8,5,1,2,3,138,0,1,5,0,1.0,3,4,0,6,1,4.324,0,1,14,32,1,4,14,17,21,9,94,0
0,236,7,5,2,0,0,47,0,1,5,0,31.0,3,0,0,6,1,1.712,3,0,31,32,1,17,16,17,28,8,79,0
0,91,7,4,0,2,6,139,0,1,0,0,100.0,3,4,0,1,1,3.852,0,0,31,32,0,3,9,10,8,6,94,0
0,198,6,0,0,1,3,68,0,0,0,0,1.0,3,4,0,3,3,0.4946,0,0,31,14,0,10,9,19,10,5,117,0
0,251,2,0,1,2,2,139,0,0,0,0,100.0,3,4,0,8,3,3.818,0,1,9,32,1,19,6,53,23,7,34,0
0,326,10,0,1,1,5,8,1,0,0,1,1.0,3,4,0,3,0,3.756,0,1,14,20,1,6,43,43,28,9,94,0
0,186,5,1,1,2,6,51,4,1,0,0,1.0,3,4,1,1,2,6.594,0,0,31,32,1,0,18,3,9,11,117,0
0,373,6,0,0,0,7,25,0,0,2,0,100.0,3,4,0,8,3,0.6753,0,0,9,32,1,21,10,40,19,5,94,0
0,240,6,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,2.277,3,1,23,25,0,6,37,32,17,10,94,0
0,184,7,5,2,0,6,93,0,1,5,0,58.0,3,0,0,6,1,3.443,0,0,31,32,1,12,42,39,25,5,94,0
0,333,7,2,0,2,7,135,0,1,0,0,1.0,4,4,0,1,1,3.984,0,0,31,32,0,6,54,58,12,5,79,0
0,250,1,0,1,1,8,123,3,0,0,1,1.0,3,4,0,2,4,3.994,0,1,26,10,0,5,33,19,18,5,79,0
0,250,9,0,0,0,6,51,0,0,0,0,68.0,3,4,0,2,3,4.707,0,0,31,10,0,12,29,9,18,5,94,0
0,202,7,3,0,1,3,139,0,1,0,0,1.0,3,4,1,1,1,2.275,3,1,31,32,0,14,13,38,13,4,117,0
0,347,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,1,3,4.727,0,1,31,32,0,6,59,39,26,8,117,0
0,324,7,5,2,0,0,79,0,1,5,0,35.0,3,0,1,6,1,5.05,3,0,31,32,1,14,7,44,14,2,117,0
3,279,7,5,2,2,3,139,0,1,5,0,63.0,3,4,0,6,1,1.836,3,1,31,32,1,17,29,22,29,10,34,0
0,240,3,0,0,1,3,139,0,0,0,0,100.0,3,4,0,8,3,1.74,0,1,9,32,0,12,49,57,14,6,34,0
0,326,6,0,0,1,0,135,0,0,1,1,1.0,3,4,0,2,3,2.883,0,1,1,25,1,21,49,40,12,1,94,0
0,251,6,0,0,1,5,139,0,0,1,1,1.0,3,4,0,2,3,1.292,0,1,9,25,1,17,53,30,25,4,33,0
3,251,6,0,0,1,3,111,0,0,0,0,1.0,3,4,0,2,3,2.244,0,1,9,10,0,2,13,15,15,4,35,0
0,326,6,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,3.688,0,1,14,25,1,3,13,50,5,4,79,0
0,277,7,5,2,2,6,25,0,1,5,0,1.0,3,0,0,6,1,4.13,0,1,31,32,1,15,1,27,25,6,35,0
0,281,2,0,0,1,4,139,0,0,0,1,1.0,3,4,0,8,3,2.36,0,1,9,32,0,12,36,30,21,4,94,0
3,279,6,0,0,1,5,17,0,0,0,0,1.0,3,4,0,8,3,2.414,0,1,9,32,0,21,3,45,6,5,117,0
0,279,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,2,3,2.469,0,1,9,25,0,7,13,52,14,4,94,0
3,383,7,1,0,0,6,139,0,1,0,0,1.0,3,4,0,1,1,4.812,0,0,31,32,0,16,39,57,25,11,143,0
0,240,6,0,0,1,8,139,0,0,0,0,38.0,3,4,0,2,3,3.47,0,1,9,10,0,12,21,32,17,8,94,0
0,233,5,1,1,1,6,123,4,1,0,0,1.0,2,4,0,1,2,3.61,3,0,31,32,0,11,13,54,22,7,117,0
3,184,7,5,2,0,1,79,0,1,5,0,19.0,3,0,1,6,1,3.549,0,0,31,32,1,2,43,10,24,4,35,0
0,251,6,0,0,1,8,139,0,0,7,0,64.0,3,4,0,8,3,3.348,0,1,9,32,0,7,44,4,21,11,34,0
0,240,2,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,1.384,0,1,14,25,0,6,57,18,26,7,79,0
0,295,2,0,0,0,6,139,0,0,0,0,85.0,3,4,0,8,3,0.0533,0,0,1,32,0,7,48,51,5,7,79,0
0,160,6,0,0,1,3,32,0,0,0,0,1.0,3,4,1,2,3,3.97,3,1,9,18,0,12,18,7,26,8,117,0
0,184,7,5,2,2,6,138,0,1,5,0,1.0,3,0,0,6,1,0.693,0,0,31,32,1,11,20,8,23,6,35,0
0,326,10,0,1,1,8,139,1,0,0,1,1.0,3,4,0,2,0,3.986,0,1,9,18,0,15,29,40,6,10,94,0
3,184,7,0,2,0,0,93,0,0,5,0,1.0,3,0,1,8,3,4.965,0,0,31,32,1,19,29,38,9,2,34,0
0,279,2,0,0,1,8,138,0,0,0,1,98.0,3,4,0,2,3,2.678,0,1,9,14,0,12,13,19,2,11,35,0
0,250,6,0,0,1,2,139,0,0,0,1,100.0,3,4,0,8,3,2.41,0,1,31,32,0,19,20,48,11,2,117,0
0,306,7,5,2,2,6,25,0,1,5,0,1.0,3,0,0,6,1,2.957,0,0,31,32,1,8,21,46,2,1,143,0
0,245,7,5,2,0,0,25,0,1,5,0,100.0,3,0,0,6,1,5.586,0,0,31,32,1,16,27,55,0,3,79,0
0,240,2,0,0,1,3,139,0,0,0,0,93.0,3,4,0,3,3,2.768,0,1,9,14,0,12,45,4,29,8,79,0
0,254,6,0,0,2,5,139,0,0,0,0,1.0,3,4,0,8,3,8.84,0,1,31,32,0,19,17,45,12,4,35,0
3,281,6,0,0,1,7,139,0,0,0,1,100.0,3,4,0,8,3,5.438,0,1,31,32,0,14,38,15,27,11,117,0
0,194,2,0,0,1,7,25,0,0,0,0,1.0,3,4,0,2,3,2.75,0,1,9,14,0,11,38,29,29,11,117,0
0,326,10,0,1,1,3,93,2,0,0,0,1.0,3,4,0,2,2,3.498,0,1,12,20,1,15,51,2,21,1,35,0
0,373,7,4,0,0,6,139,0,1,0,0,1.0,2,4,0,1,1,4.297,0,0,31,32,0,9,37,21,19,6,143,0
0,279,6,0,0,1,3,46,0,0,2,0,1.0,3,4,0,8,3,1.096,0,1,4,32,0,20,15,24,7,2,33,0
0,326,10,0,0,1,3,68,1,0,1,0,1.0,3,4,0,2,0,5.305,0,1,14,21,1,10,40,7,0,7,117,0
0,279,2,0,0,2,8,135,0,0,0,1,1.0,3,4,0,8,3,6.43,0,1,7,32,0,14,47,16,23,2,35,0
0,250,6,0,0,1,5,123,2,0,0,1,0.0,3,4,0,2,2,6.465,0,1,9,25,0,9,7,31,5,4,94,0
0,240,2,0,0,1,3,123,0,0,0,0,35.0,3,4,0,2,3,4.676,0,1,16,27,0,14,5,41,23,2,79,0
0,245,6,0,0,1,3,106,0,0,0,0,1.0,3,4,0,3,3,1.068,3,1,16,21,0,6,16,40,7,5,94,0
0,184,7,5,2,2,6,53,0,1,5,0,1.0,3,0,0,6,1,4.04,0,0,31,32,1,0,51,8,29,1,94,0
3,393,2,0,0,0,7,139,0,0,0,0,9.0,3,4,0,8,3,1.724,0,1,31,32,0,16,41,3,20,9,143,0
